flight_id,origin,destination,base_code,aircraft_type,flight_date,season,crew_required_cockpit,crew_required_cabin,ground_staff_required,flight_hours
FLT002292,LIM,MIA,LIM,B737,2022-06-12,Alta_Invierno,2,4,8,9
FLT002293,SCL,JFK,SCL,B767,2022-07-08,Alta_Invierno,2,6,8,13
FLT002294,BOG,MIA,BOG,A350,2023-04-17,Baja,2,8,4,4
FLT002295,SCL,BOG,SCL,B787,2022-05-14,Baja,2,9,4,6
FLT002296,BOG,MIA,BOG,A350,2024-08-06,Alta_Invierno,2,11,6,5
FLT002297,SCL,GRU,SCL,B737,2022-11-27,Baja,2,4,3,6
FLT002298,SCL,MAD,SCL,B737,2024-03-25,Baja,2,6,5,9
FLT002299,BOG,MAD,BOG,B787,2022-07-13,Alta_Invierno,2,12,7,8
FLT002300,SCL,GRU,SCL,A320,2022-10-21,Baja,2,4,7,5
FLT002301,SCL,MAD,SCL,A320,2024-01-03,Alta_Verano,2,5,3,10
FLT002302,SCL,JFK,SCL,B737,2023-11-12,Baja,2,4,5,2
FLT002303,SCL,EZE,SCL,B787,2022-04-17,Baja,2,10,3,2
FLT002304,LIM,BOG,LIM,A350,2022-01-30,Alta_Verano,2,10,4,12
FLT002305,SCL,EZE,SCL,A350,2022-01-30,Alta_Verano,2,12,6,4
FLT002306,SCL,LIM,SCL,A320,2024-01-06,Alta_Verano,2,5,6,14
FLT002307,GRU,MIA,GRU,B737,2024-01-11,Alta_Verano,2,5,5,3
FLT002308,SCL,LIM,SCL,B737,2022-03-31,Baja,2,5,6,4
FLT002309,LIM,MIA,LIM,A320,2022-10-24,Baja,2,5,3,3
FLT002310,EZE,GRU,EZE,B767,2023-04-28,Baja,2,8,6,5
FLT002311,SCL,JFK,SCL,B767,2022-12-30,Alta_Verano,2,8,8,8
FLT002312,BOG,MIA,BOG,B767,2022-12-24,Alta_Verano,2,7,7,6
FLT002313,SCL,MAD,SCL,B787,2024-11-06,Baja,2,12,6,2
FLT002314,LIM,MIA,LIM,B737,2022-10-05,Baja,2,5,4,6
FLT002315,LIM,BOG,LIM,A320,2024-09-22,Baja,2,6,5,5
FLT002316,EZE,GRU,EZE,A320,2022-01-29,Alta_Verano,2,6,6,11
FLT002317,SCL,MAD,SCL,B767,2022-08-11,Alta_Invierno,2,7,3,3
FLT002318,SCL,MAD,SCL,B737,2022-07-28,Alta_Invierno,2,5,5,11
FLT002319,LIM,GRU,LIM,B787,2024-07-08,Alta_Invierno,2,9,8,5
FLT002320,SCL,MAD,SCL,A320,2023-04-07,Baja,2,6,3,6
FLT002321,SCL,EZE,SCL,A320,2023-08-06,Alta_Invierno,2,6,7,9
FLT002322,SCL,GRU,SCL,B737,2022-10-20,Baja,2,6,5,5
FLT002323,SCL,LIM,SCL,A350,2022-07-12,Alta_Invierno,2,8,5,2
FLT002324,SCL,JFK,SCL,B767,2022-06-17,Alta_Invierno,2,6,3,3
FLT002325,SCL,MAD,SCL,B737,2023-07-08,Alta_Invierno,2,5,7,14
FLT002326,SCL,LIM,SCL,B787,2024-12-02,Alta_Verano,2,10,4,7
FLT002327,GRU,MIA,GRU,B737,2024-01-12,Alta_Verano,2,6,4,3
FLT002328,SCL,LIM,SCL,A320,2023-01-10,Alta_Verano,2,5,4,11
FLT002329,SCL,JFK,SCL,B767,2022-10-17,Baja,2,8,6,6
FLT002330,SCL,GRU,SCL,A350,2023-09-01,Baja,2,12,6,4
FLT002331,LIM,GRU,LIM,B767,2024-07-24,Alta_Invierno,2,6,7,4
FLT002332,GRU,MAD,GRU,B737,2024-07-14,Alta_Invierno,2,5,5,11
FLT002333,SCL,EZE,SCL,B737,2022-01-09,Alta_Verano,2,4,6,13
FLT002334,LIM,GRU,LIM,B787,2024-11-14,Baja,2,9,4,11
FLT002335,LIM,GRU,LIM,A320,2024-05-01,Baja,2,6,4,4
FLT002336,LIM,GRU,LIM,A320,2022-07-03,Alta_Invierno,2,4,4,4
FLT002337,LIM,MIA,LIM,B737,2022-12-03,Alta_Verano,2,6,3,3
FLT002338,GRU,MAD,GRU,B737,2024-10-04,Baja,2,4,5,10
FLT002339,SCL,MAD,SCL,A350,2022-02-10,Alta_Verano,2,8,8,7
FLT002340,SCL,BOG,SCL,B737,2024-07-26,Alta_Invierno,2,4,3,6
FLT002341,SCL,JFK,SCL,B767,2023-05-02,Baja,2,6,5,3
FLT002342,SCL,GRU,SCL,B787,2023-03-25,Baja,2,10,3,2
FLT002343,SCL,MIA,SCL,B767,2022-02-27,Alta_Verano,2,7,8,12
FLT002344,SCL,JFK,SCL,B767,2022-01-10,Alta_Verano,2,8,4,13
FLT002345,GRU,MAD,GRU,B737,2022-12-29,Alta_Verano,2,4,4,4
FLT002346,SCL,EZE,SCL,B737,2022-12-30,Alta_Verano,2,4,8,5
FLT002347,SCL,MAD,SCL,B737,2024-03-17,Baja,2,6,5,13
FLT002348,GRU,MAD,GRU,A320,2024-11-16,Baja,2,6,6,7
FLT002349,SCL,JFK,SCL,B787,2024-02-23,Alta_Verano,2,11,3,2
FLT002350,SCL,BOG,SCL,B737,2023-04-23,Baja,2,4,8,12
FLT002351,SCL,EZE,SCL,A350,2022-11-25,Baja,2,12,5,3
FLT002352,SCL,GRU,SCL,B737,2023-04-30,Baja,2,6,3,6
FLT002353,EZE,GRU,EZE,A350,2022-07-10,Alta_Invierno,2,9,3,4
FLT002354,GRU,MIA,GRU,B737,2023-10-02,Baja,2,5,7,10
FLT002355,SCL,EZE,SCL,B737,2024-02-04,Alta_Verano,2,5,5,9
FLT002356,LIM,GRU,LIM,A350,2022-07-05,Alta_Invierno,2,9,5,
FLT002357,SCL,EZE,SCL,A350,2024-06-01,Alta_Invierno,2,10,3,13
FLT002358,EZE,GRU,EZE,B767,2024-01-31,Alta_Verano,2,7,6,2
FLT002359,LIM,GRU,LIM,A320,2024-02-07,Alta_Verano,2,5,4,3
FLT002360,BOG,MAD,BOG,B737,2023-08-15,Alta_Invierno,2,6,7,7
FLT002361,SCL,BOG,SCL,A320,2022-07-19,Alta_Invierno,2,5,5,8
FLT002362,LIM,GRU,LIM,B737,2024-12-12,Alta_Verano,2,5,7,13
FLT002363,SCL,EZE,SCL,A320,2024-07-22,Alta_Invierno,2,6,6,3
FLT002364,SCL,GRU,SCL,B767,2024-01-30,Alta_Verano,2,6,5,
FLT002365,SCL,BOG,SCL,A320,2023-10-29,Baja,2,4,6,2
FLT002366,SCL,GRU,SCL,B767,2023-03-19,Baja,2,7,4,5
FLT002367,SCL,GRU,SCL,B737,2022-05-19,Baja,2,6,3,3
FLT002368,LIM,BOG,LIM,B737,2024-09-15,Baja,2,6,3,
FLT002369,BOG,MIA,BOG,B767,2024-12-03,Alta_Verano,2,8,6,3
FLT002370,SCL,BOG,SCL,B737,2024-07-14,Alta_Invierno,2,5,6,4
FLT002371,SCL,MAD,SCL,A320,2024-09-23,Baja,2,5,8,7
FLT002372,LIM,BOG,LIM,B787,2024-12-16,Alta_Verano,2,9,8,5
FLT002373,SCL,EZE,SCL,B737,2022-07-27,Alta_Invierno,2,6,7,5
FLT002374,BOG,MIA,BOG,A320,2022-07-27,Alta_Invierno,2,4,5,5
FLT002375,LIM,GRU,LIM,A320,2023-05-29,Baja,2,5,8,2
FLT002376,SCL,EZE,SCL,B767,2022-01-09,Alta_Verano,2,7,5,2
FLT002377,SCL,BOG,SCL,B737,2022-11-24,Baja,2,6,6,7
FLT002378,LIM,BOG,LIM,B767,2022-01-07,Alta_Verano,2,8,8,3
FLT002379,EZE,GRU,EZE,B737,2024-02-18,Alta_Verano,2,5,6,8
FLT002380,GRU,MIA,GRU,B787,2022-07-27,Alta_Invierno,2,10,4,4
FLT002381,SCL,GRU,SCL,B737,2024-01-05,Alta_Verano,2,6,5,5
FLT002382,BOG,MAD,BOG,B737,2024-01-26,Alta_Verano,2,4,7,6
FLT002383,LIM,BOG,LIM,A320,2023-01-23,Alta_Verano,2,5,3,8
FLT002384,SCL,BOG,SCL,B737,2024-02-09,Alta_Verano,2,4,6,3
FLT002385,LIM,MIA,LIM,B737,2022-01-22,Alta_Verano,2,5,3,3
FLT002386,EZE,GRU,EZE,B737,2022-07-13,Alta_Invierno,2,4,4,12
FLT002387,BOG,MAD,BOG,B737,2022-05-11,Baja,2,4,4,4
FLT002388,SCL,EZE,SCL,B787,2022-01-07,Alta_Verano,2,12,3,13
FLT002389,BOG,MAD,BOG,A320,2022-07-16,Alta_Invierno,2,4,7,9
FLT002390,SCL,BOG,SCL,A350,2022-03-19,Baja,2,9,3,11
FLT002391,GRU,MAD,GRU,B737,2024-08-20,Alta_Invierno,2,6,5,14
FLT002392,SCL,GRU,SCL,B737,2024-07-22,Alta_Invierno,2,6,8,4
FLT002393,SCL,MAD,SCL,B767,2022-10-08,Baja,2,7,7,2
FLT002394,SCL,JFK,SCL,A320,2024-07-10,Alta_Invierno,2,5,5,12
FLT002395,GRU,MAD,GRU,A320,2023-11-22,Baja,2,4,4,3
FLT002396,SCL,GRU,SCL,A320,2024-10-07,Baja,2,6,8,8
FLT002397,SCL,BOG,SCL,B737,2023-03-20,Baja,2,5,4,5
FLT002398,GRU,MAD,GRU,B737,2022-01-06,Alta_Verano,2,5,4,4
FLT002399,SCL,BOG,SCL,B767,2024-04-05,Baja,2,6,6,3
FLT002400,SCL,GRU,SCL,B737,2022-07-25,Alta_Invierno,2,4,6,5
FLT002401,LIM,BOG,LIM,B787,2023-07-29,Alta_Invierno,2,11,4,3
FLT002402,SCL,MIA,SCL,B737,2023-02-21,Alta_Verano,2,4,3,5
FLT002403,BOG,MAD,BOG,A320,2024-07-10,Alta_Invierno,2,5,3,5
FLT002404,SCL,MAD,SCL,B737,2023-01-05,Alta_Verano,2,5,4,2
FLT002405,SCL,MIA,SCL,B767,2023-10-27,Baja,2,7,6,6
FLT002406,GRU,MIA,GRU,A320,2022-01-01,Alta_Verano,2,4,8,3
FLT002407,LIM,GRU,LIM,A320,2023-04-25,Baja,2,5,4,5
FLT002408,SCL,LIM,SCL,B787,2023-07-25,Alta_Invierno,2,8,5,7
FLT002409,SCL,GRU,SCL,A320,2022-09-17,Baja,2,6,4,4
FLT002410,GRU,MIA,GRU,A320,2022-07-08,Alta_Invierno,2,5,3,5
FLT002411,SCL,LIM,SCL,A320,2024-05-17,Baja,2,5,7,11
FLT002412,SCL,BOG,SCL,B787,2022-10-17,Baja,2,10,6,
FLT002413,LIM,BOG,LIM,B737,2022-04-20,Baja,2,4,3,5
FLT002414,LIM,BOG,LIM,A320,2023-12-18,Alta_Verano,2,5,3,5
FLT002415,SCL,LIM,SCL,B737,2023-07-07,Alta_Invierno,2,6,5,3
FLT002416,EZE,GRU,EZE,B737,2022-02-07,Alta_Verano,2,5,5,13
FLT002417,SCL,LIM,SCL,A350,2024-06-22,Alta_Invierno,2,11,7,8
FLT002418,SCL,GRU,SCL,A320,2022-01-15,Alta_Verano,2,4,8,3
FLT002419,SCL,EZE,SCL,A320,2024-08-25,Alta_Invierno,2,6,7,8
FLT002420,SCL,MIA,SCL,A320,2023-02-23,Alta_Verano,2,5,6,4
FLT002421,SCL,LIM,SCL,B787,2022-07-19,Alta_Invierno,2,11,3,3
FLT002422,SCL,MIA,SCL,A320,2023-07-24,Alta_Invierno,2,4,5,3
FLT002423,GRU,MIA,GRU,B737,2023-05-26,Baja,2,5,6,4
FLT002424,BOG,MAD,BOG,A320,2022-03-03,Baja,2,4,3,5
FLT002425,SCL,MIA,SCL,A320,2022-09-15,Baja,2,4,3,4
FLT002426,GRU,MAD,GRU,A320,2024-12-28,Alta_Verano,2,6,7,4
FLT002427,BOG,MIA,BOG,B787,2022-05-25,Baja,2,9,4,4
FLT002428,SCL,BOG,SCL,B737,2023-11-16,Baja,2,5,5,6
FLT002429,SCL,LIM,SCL,B787,2024-05-07,Baja,2,8,5,6
FLT002430,EZE,GRU,EZE,A320,2023-07-30,Alta_Invierno,2,5,4,7
FLT002431,BOG,MAD,BOG,B787,2023-01-07,Alta_Verano,2,9,7,13
FLT002432,LIM,MIA,LIM,B737,2022-06-21,Alta_Invierno,2,6,5,2
FLT002433,SCL,GRU,SCL,B737,2024-01-31,Alta_Verano,2,4,3,6
FLT002434,SCL,JFK,SCL,B767,2022-02-22,Alta_Verano,2,6,5,5
FLT002435,EZE,GRU,EZE,B787,2024-10-18,Baja,2,9,6,5
FLT002436,GRU,MAD,GRU,A320,2023-01-01,Alta_Verano,2,6,3,11
FLT002437,LIM,GRU,LIM,B737,2023-01-13,Alta_Verano,2,6,8,4
FLT002438,GRU,MAD,GRU,A320,2024-10-13,Baja,2,4,7,5
FLT002439,BOG,MAD,BOG,B737,2023-07-15,Alta_Invierno,2,5,3,5
FLT002440,SCL,LIM,SCL,B767,2023-02-09,Alta_Verano,2,7,7,5
FLT002441,LIM,BOG,LIM,B737,2022-04-03,Baja,2,6,5,12
FLT002442,SCL,JFK,SCL,B787,2022-12-31,Alta_Verano,2,10,4,4
FLT002443,LIM,BOG,LIM,A320,2024-07-01,Alta_Invierno,2,6,6,3
FLT002444,GRU,MIA,GRU,A320,2023-01-26,Alta_Verano,2,4,4,10
FLT002445,LIM,GRU,LIM,A320,2022-01-12,Alta_Verano,2,6,4,5
FLT002446,BOG,MAD,BOG,B767,2022-05-10,Baja,2,7,5,5
FLT002447,BOG,MIA,BOG,A320,2024-10-17,Baja,2,4,7,3
FLT002448,BOG,MAD,BOG,B737,2022-02-16,Alta_Verano,2,5,6,2
FLT002449,SCL,LIM,SCL,A320,2024-07-03,Alta_Invierno,2,5,3,13
FLT002450,SCL,EZE,SCL,B737,2022-09-07,Baja,2,6,6,8
FLT002451,SCL,GRU,SCL,A320,2022-06-20,Alta_Invierno,2,5,8,2
FLT002452,LIM,GRU,LIM,B767,2022-01-09,Alta_Verano,2,7,5,14
FLT002453,BOG,MAD,BOG,A320,2023-07-15,Alta_Invierno,2,5,5,13
FLT002454,LIM,MIA,LIM,B737,2024-07-28,Alta_Invierno,2,4,7,8
FLT002455,EZE,GRU,EZE,B737,2024-08-30,Alta_Invierno,2,6,6,4
FLT002456,EZE,GRU,EZE,A320,2023-07-18,Alta_Invierno,2,5,3,8
FLT002457,LIM,BOG,LIM,A320,2023-01-09,Alta_Verano,2,5,3,9
FLT002458,SCL,BOG,SCL,A320,2023-04-11,Baja,2,5,8,10
FLT002459,GRU,MIA,GRU,A320,2023-08-30,Alta_Invierno,2,4,4,7
FLT002460,SCL,MAD,SCL,B767,2022-08-08,Alta_Invierno,2,6,3,3
FLT002461,BOG,MAD,BOG,B767,2022-02-21,Alta_Verano,2,8,8,5
FLT002462,SCL,BOG,SCL,B767,2024-07-17,Alta_Invierno,2,6,3,4
FLT002463,SCL,JFK,SCL,A320,2022-06-25,Alta_Invierno,2,5,6,11
FLT002464,SCL,MAD,SCL,B737,2022-09-25,Baja,2,5,3,13
FLT002465,SCL,MIA,SCL,B767,2022-10-08,Baja,2,8,4,2
FLT002466,SCL,BOG,SCL,A320,2023-07-17,Alta_Invierno,2,4,3,
FLT002467,SCL,LIM,SCL,B787,2022-07-27,Alta_Invierno,2,12,4,4
FLT002468,SCL,MIA,SCL,A320,2022-01-06,Alta_Verano,2,6,8,13
FLT002469,LIM,GRU,LIM,A320,2023-09-03,Baja,2,5,8,4
FLT002470,GRU,MAD,GRU,B767,2024-01-07,Alta_Verano,2,7,6,3
FLT002471,SCL,MAD,SCL,B737,2024-08-03,Alta_Invierno,2,5,4,7
FLT002472,LIM,BOG,LIM,B737,2023-07-26,Alta_Invierno,2,6,7,
FLT002473,BOG,MIA,BOG,B737,2023-10-27,Baja,2,5,8,6
FLT002474,LIM,GRU,LIM,B787,2023-09-09,Baja,2,11,5,2
FLT002475,LIM,BOG,LIM,B767,2024-12-03,Alta_Verano,2,6,5,11
FLT002476,LIM,MIA,LIM,A350,2022-07-12,Alta_Invierno,2,11,6,5
FLT002477,SCL,JFK,SCL,B767,2022-08-14,Alta_Invierno,2,8,4,2
FLT002478,EZE,GRU,EZE,A350,2024-07-18,Alta_Invierno,2,10,6,3
FLT002479,SCL,EZE,SCL,B767,2022-06-08,Alta_Invierno,2,6,7,5
FLT002480,GRU,MAD,GRU,B767,2023-10-12,Baja,2,7,7,8
FLT002481,LIM,BOG,LIM,B787,2024-09-20,Baja,2,8,8,10
FLT002482,SCL,JFK,SCL,B787,2024-01-01,Alta_Verano,2,12,7,4
FLT002483,BOG,MAD,BOG,B737,2024-05-27,Baja,2,6,5,5
FLT002484,SCL,EZE,SCL,A350,2022-01-06,Alta_Verano,2,9,8,3
FLT002485,BOG,MIA,BOG,B737,2022-04-22,Baja,2,5,7,6
FLT002486,BOG,MAD,BOG,A320,2022-10-24,Baja,2,5,4,4
FLT002487,SCL,EZE,SCL,B767,2024-01-12,Alta_Verano,2,6,3,9
FLT002488,LIM,GRU,LIM,B737,2022-07-02,Alta_Invierno,2,6,6,4
FLT002489,SCL,EZE,SCL,A320,2023-07-03,Alta_Invierno,2,4,7,8
FLT002490,SCL,MIA,SCL,A350,2022-05-19,Baja,2,11,8,8
FLT002491,EZE,GRU,EZE,B737,2024-06-02,Alta_Invierno,2,5,7,5
FLT002492,SCL,JFK,SCL,A320,2022-07-09,Alta_Invierno,2,4,7,9
FLT002493,SCL,MIA,SCL,A320,2024-05-22,Baja,2,5,7,4
FLT002494,SCL,JFK,SCL,B737,2024-12-06,Alta_Verano,2,6,7,3
FLT002495,BOG,MAD,BOG,A320,2024-08-27,Alta_Invierno,2,4,3,5
FLT002496,SCL,BOG,SCL,B737,2022-07-22,Alta_Invierno,2,5,8,6
FLT002497,SCL,LIM,SCL,A350,2024-07-16,Alta_Invierno,2,10,6,3
FLT002498,SCL,EZE,SCL,B737,2023-07-28,Alta_Invierno,2,5,5,3
FLT002499,SCL,GRU,SCL,B767,2022-07-12,Alta_Invierno,2,8,6,9
FLT002500,BOG,MAD,BOG,B737,2023-06-05,Alta_Invierno,2,4,5,5
FLT002501,SCL,JFK,SCL,A320,2023-04-28,Baja,2,5,7,14
FLT002502,GRU,MAD,GRU,B767,2023-07-16,Alta_Invierno,2,6,6,4
FLT002503,SCL,JFK,SCL,B787,2024-12-20,Alta_Verano,2,12,5,10
FLT002504,EZE,GRU,EZE,B767,2023-03-24,Baja,2,7,6,5
FLT002505,SCL,LIM,SCL,B737,2023-12-31,Alta_Verano,2,6,6,5
FLT002506,LIM,GRU,LIM,B767,2023-01-27,Alta_Verano,2,7,4,14
FLT002507,GRU,MIA,GRU,B737,2024-01-09,Alta_Verano,2,4,7,9
FLT002508,LIM,MIA,LIM,A320,2022-01-06,Alta_Verano,2,5,8,8
FLT002509,BOG,MIA,BOG,A320,2024-03-24,Baja,2,5,7,2
FLT002510,GRU,MIA,GRU,A320,2022-05-02,Baja,2,5,3,5
FLT002511,LIM,BOG,LIM,A320,2024-01-10,Alta_Verano,2,4,7,6
FLT002512,SCL,GRU,SCL,B787,2023-01-26,Alta_Verano,2,10,4,5
FLT002513,GRU,MAD,GRU,A320,2023-06-26,Alta_Invierno,2,4,4,2
FLT002514,SCL,EZE,SCL,B737,2024-04-22,Baja,2,5,8,10
FLT002515,LIM,MIA,LIM,B787,2022-09-08,Baja,2,9,6,3
FLT002516,BOG,MAD,BOG,B787,2024-01-14,Alta_Verano,2,8,4,4
FLT002517,SCL,EZE,SCL,A350,2024-04-04,Baja,2,8,4,5
FLT002518,SCL,MAD,SCL,B767,2024-08-25,Alta_Invierno,2,7,7,6
FLT002519,SCL,LIM,SCL,A350,2023-12-06,Alta_Verano,2,10,6,11
FLT002520,LIM,BOG,LIM,B767,2023-05-02,Baja,2,6,5,9
FLT002521,SCL,MIA,SCL,A320,2023-07-16,Alta_Invierno,2,5,4,3
FLT002522,SCL,BOG,SCL,B787,2023-05-14,Baja,2,8,4,2
FLT002523,SCL,MAD,SCL,A320,2023-01-02,Alta_Verano,2,4,4,9
FLT002524,LIM,MIA,LIM,B767,2024-04-15,Baja,2,8,5,14
FLT002525,BOG,MAD,BOG,A320,2022-01-23,Alta_Verano,2,5,7,5
FLT002526,SCL,LIM,SCL,B737,2022-01-07,Alta_Verano,2,4,4,
FLT002527,SCL,MIA,SCL,A350,2024-07-14,Alta_Invierno,2,12,8,5
FLT002528,SCL,MAD,SCL,A320,2023-08-09,Alta_Invierno,2,4,3,4
FLT002529,LIM,MIA,LIM,B737,2023-03-31,Baja,2,4,4,5
FLT002530,BOG,MAD,BOG,B787,2024-07-03,Alta_Invierno,2,8,6,8
FLT002531,SCL,JFK,SCL,A350,2024-12-06,Alta_Verano,2,11,8,14
FLT002532,SCL,MAD,SCL,B767,2024-06-13,Alta_Invierno,2,8,5,5
FLT002533,EZE,GRU,EZE,B737,2022-10-20,Baja,2,5,6,10
FLT002534,SCL,GRU,SCL,B767,2023-01-18,Alta_Verano,2,7,5,3
FLT002535,SCL,MAD,SCL,B737,2024-04-26,Baja,2,4,6,3
FLT002536,LIM,GRU,LIM,B787,2024-05-28,Baja,2,8,8,2
FLT002537,SCL,GRU,SCL,B787,2022-10-21,Baja,2,9,6,14
FLT002538,LIM,MIA,LIM,B767,2022-08-19,Alta_Invierno,2,7,6,3
FLT002539,SCL,JFK,SCL,A350,2023-09-17,Baja,2,8,5,14
FLT002540,SCL,BOG,SCL,B737,2022-07-09,Alta_Invierno,2,4,5,5
FLT002541,BOG,MIA,BOG,A320,2023-03-07,Baja,2,6,3,14
FLT002542,SCL,GRU,SCL,A350,2022-07-18,Alta_Invierno,2,9,5,10
FLT002543,SCL,EZE,SCL,A350,2022-07-23,Alta_Invierno,2,9,5,3
FLT002544,SCL,MAD,SCL,B737,2024-07-28,Alta_Invierno,2,6,5,3
FLT002545,SCL,MIA,SCL,B737,2022-09-14,Baja,2,5,8,5
FLT002546,SCL,GRU,SCL,A320,2022-01-03,Alta_Verano,2,4,7,3
FLT002547,GRU,MIA,GRU,A350,2022-07-26,Alta_Invierno,2,10,8,2
FLT002548,SCL,EZE,SCL,A320,2023-08-22,Alta_Invierno,2,6,3,5
FLT002549,SCL,EZE,SCL,B787,2024-07-29,Alta_Invierno,2,11,8,4
FLT002550,BOG,MAD,BOG,B767,2022-03-05,Baja,2,8,8,12
FLT002551,LIM,GRU,LIM,A320,2024-07-25,Alta_Invierno,2,5,6,8
FLT002552,BOG,MIA,BOG,A320,2023-08-13,Alta_Invierno,2,4,6,5
FLT002553,GRU,MIA,GRU,B737,2022-05-06,Baja,2,5,4,6
FLT002554,SCL,EZE,SCL,A320,2022-07-30,Alta_Invierno,2,6,6,13
FLT002555,GRU,MIA,GRU,B787,2024-06-02,Alta_Invierno,2,11,4,12
FLT002556,BOG,MAD,BOG,B737,2023-03-17,Baja,2,6,3,4
FLT002557,LIM,BOG,LIM,A320,2023-07-01,Alta_Invierno,2,6,5,5
FLT002558,SCL,JFK,SCL,B787,2023-07-28,Alta_Invierno,2,12,8,2
FLT002559,BOG,MIA,BOG,B737,2022-12-01,Alta_Verano,2,4,3,2
FLT002560,SCL,JFK,SCL,B767,2024-09-03,Baja,2,8,8,5
FLT002561,GRU,MAD,GRU,A320,2023-10-15,Baja,2,5,7,2
FLT002562,GRU,MAD,GRU,B737,2022-02-04,Alta_Verano,2,6,4,5
FLT002563,SCL,LIM,SCL,B737,2023-09-20,Baja,2,5,4,12
FLT002564,SCL,MAD,SCL,B767,2023-05-29,Baja,2,8,4,14
FLT002565,SCL,MAD,SCL,B737,2023-09-25,Baja,2,6,6,4
FLT002566,SCL,EZE,SCL,B737,2024-02-08,Alta_Verano,2,4,7,2
FLT002567,GRU,MIA,GRU,A320,2022-08-15,Alta_Invierno,2,5,4,4
FLT002568,GRU,MIA,GRU,B737,2024-06-26,Alta_Invierno,2,5,8,5
FLT002569,LIM,MIA,LIM,A320,2024-03-07,Baja,2,4,6,5
FLT002570,LIM,MIA,LIM,B737,2023-07-29,Alta_Invierno,2,6,3,4
FLT002571,SCL,LIM,SCL,B737,2022-07-25,Alta_Invierno,2,4,5,13
FLT002572,EZE,GRU,EZE,A320,2022-10-27,Baja,2,4,4,7
FLT002573,BOG,MAD,BOG,B737,2023-01-14,Alta_Verano,2,5,8,3
FLT002574,BOG,MIA,BOG,A320,2022-08-27,Alta_Invierno,2,5,3,5
FLT002575,SCL,JFK,SCL,B737,2024-01-02,Alta_Verano,2,4,6,10
FLT002576,SCL,EZE,SCL,A350,2023-03-04,Baja,2,10,7,4
FLT002577,SCL,MIA,SCL,B787,2023-03-12,Baja,2,8,4,12
FLT002578,LIM,BOG,LIM,A320,2023-09-25,Baja,2,6,8,12
FLT002579,SCL,MAD,SCL,B787,2023-12-01,Alta_Verano,2,9,6,4
FLT002580,LIM,MIA,LIM,A320,2022-01-12,Alta_Verano,2,6,7,7
FLT002581,GRU,MAD,GRU,A320,2023-07-16,Alta_Invierno,2,4,6,2
FLT002582,SCL,LIM,SCL,A350,2022-01-02,Alta_Verano,2,11,3,5
FLT002583,SCL,BOG,SCL,A350,2022-01-03,Alta_Verano,2,12,4,10
FLT002584,LIM,MIA,LIM,A320,2023-06-26,Alta_Invierno,2,6,6,12
FLT002585,LIM,BOG,LIM,B767,2024-04-20,Baja,2,8,8,3
FLT002586,SCL,JFK,SCL,B787,2024-07-05,Alta_Invierno,2,9,4,3
FLT002587,GRU,MIA,GRU,A320,2022-07-18,Alta_Invierno,2,5,6,8
FLT002588,SCL,EZE,SCL,B767,2022-05-25,Baja,2,8,5,4
FLT002589,SCL,EZE,SCL,A320,2024-08-19,Alta_Invierno,2,6,6,2
FLT002590,BOG,MAD,BOG,B787,2023-09-20,Baja,2,9,3,5
FLT002591,SCL,EZE,SCL,B737,2022-01-01,Alta_Verano,2,4,6,3
FLT002592,EZE,GRU,EZE,B787,2022-08-16,Alta_Invierno,2,12,5,13
FLT002593,BOG,MAD,BOG,A320,2022-07-25,Alta_Invierno,2,6,6,4
FLT002594,EZE,GRU,EZE,B767,2024-12-05,Alta_Verano,2,7,3,3
FLT002595,LIM,BOG,LIM,B737,2024-05-24,Baja,2,4,5,9
FLT002596,SCL,LIM,SCL,B767,2024-01-17,Alta_Verano,2,7,8,10
FLT002597,SCL,LIM,SCL,A350,2024-07-24,Alta_Invierno,2,8,7,2
FLT002598,SCL,MIA,SCL,A320,2023-10-02,Baja,2,4,5,13
FLT002599,SCL,EZE,SCL,A350,2022-07-31,Alta_Invierno,2,12,8,10
FLT002600,SCL,LIM,SCL,A350,2022-04-09,Baja,2,10,7,6
FLT002601,SCL,MAD,SCL,B767,2022-07-02,Alta_Invierno,2,8,7,4
FLT002602,BOG,MIA,BOG,B737,2023-10-03,Baja,2,6,3,3
FLT002603,GRU,MIA,GRU,A320,2024-07-03,Alta_Invierno,2,6,6,14
FLT002604,SCL,MIA,SCL,B737,2023-05-11,Baja,2,5,3,
FLT002605,LIM,GRU,LIM,A320,2023-07-09,Alta_Invierno,2,5,3,7
FLT002606,SCL,MIA,SCL,A320,2022-09-30,Baja,2,5,8,11
FLT002607,SCL,MIA,SCL,B737,2023-07-16,Alta_Invierno,2,4,6,10
FLT002608,SCL,GRU,SCL,A320,2024-11-18,Baja,2,4,8,7
FLT002609,LIM,MIA,LIM,A320,2022-06-02,Alta_Invierno,2,5,6,13
FLT002610,GRU,MIA,GRU,A350,2024-10-23,Baja,2,8,6,4
FLT002611,SCL,BOG,SCL,B767,2022-03-04,Baja,2,6,4,14
FLT002612,SCL,MIA,SCL,A320,2024-08-18,Alta_Invierno,2,4,6,4
FLT002613,SCL,LIM,SCL,B787,2022-12-03,Alta_Verano,2,9,5,
FLT002614,EZE,GRU,EZE,A320,2022-10-11,Baja,2,6,7,4
FLT002615,SCL,GRU,SCL,B767,2024-07-16,Alta_Invierno,2,6,5,8
FLT002616,SCL,BOG,SCL,B767,2023-10-05,Baja,2,7,5,4
